utility,billing_year,nbt_vintage,service_type,customer_segment,month,day_type,hour_start,component,rate_usd_per_kwh,source_id
PG&E,2026,2026,bundled,all,10,weekday,16,generation,0.061410,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekday,17,generation,0.089990,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekday,18,generation,0.092510,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekday,19,generation,0.090800,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekday,20,generation,0.086540,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekday,21,generation,0.083710,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekday,22,generation,0.088710,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekday,23,generation,0.090370,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,0,generation,0.077510,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,1,generation,0.079750,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,2,generation,0.076930,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,3,generation,0.075290,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,4,generation,0.079140,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,5,generation,0.079230,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,6,generation,0.078480,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,7,generation,0.070270,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,8,generation,0.042430,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,9,generation,0.021010,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,10,generation,0.020750,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,11,generation,0.020660,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,12,generation,0.022300,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,13,generation,0.019780,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,14,generation,0.021370,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,15,generation,0.023260,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,16,generation,0.039940,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,17,generation,0.079220,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,18,generation,0.085210,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,19,generation,0.082100,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,20,generation,0.079510,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,21,generation,0.077050,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,22,generation,0.091240,pge_nbt2026
PG&E,2026,2026,bundled,all,10,weekend_holiday,23,generation,0.086910,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,0,generation,0.086210,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,1,generation,0.087000,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,2,generation,0.085700,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,3,generation,0.084470,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,4,generation,0.085670,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,5,generation,0.086060,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,6,generation,0.082590,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,7,generation,0.073000,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,8,generation,0.062800,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,9,generation,0.060240,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,10,generation,0.059230,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,11,generation,0.057470,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,12,generation,0.055720,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,13,generation,0.050020,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,14,generation,0.051090,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,15,generation,0.065400,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,16,generation,0.092690,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,17,generation,0.096940,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,18,generation,0.088860,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,19,generation,0.086010,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,20,generation,0.085200,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,21,generation,0.086040,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,22,generation,0.087110,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekday,23,generation,0.092320,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,0,generation,0.083460,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,1,generation,0.079590,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,2,generation,0.078830,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,3,generation,0.080230,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,4,generation,0.081840,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,5,generation,0.084500,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,6,generation,0.082750,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,7,generation,0.063070,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,8,generation,0.043570,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,9,generation,0.035160,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,10,generation,0.031930,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,11,generation,0.029380,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,12,generation,0.027770,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,13,generation,0.025640,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,14,generation,0.022000,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,15,generation,0.044830,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,16,generation,0.081490,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,17,generation,0.092290,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,18,generation,0.086560,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,19,generation,0.084450,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,20,generation,0.083470,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,21,generation,0.082560,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,22,generation,0.086770,pge_nbt2026
PG&E,2026,2026,bundled,all,11,weekend_holiday,23,generation,0.084510,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,0,generation,0.089640,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,1,generation,0.089180,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,2,generation,0.086870,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,3,generation,0.087530,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,4,generation,0.088820,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,5,generation,0.091870,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,6,generation,0.098740,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,7,generation,0.086750,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,8,generation,0.074780,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,9,generation,0.070180,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,10,generation,0.069360,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,11,generation,0.065400,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,12,generation,0.062800,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,13,generation,0.062100,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,14,generation,0.063290,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,15,generation,0.071560,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,16,generation,0.092020,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,17,generation,0.097220,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,18,generation,0.097170,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,19,generation,0.089860,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,20,generation,0.089650,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,21,generation,0.091550,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,22,generation,0.091780,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekday,23,generation,0.090490,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,0,generation,0.083250,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,1,generation,0.080510,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,2,generation,0.076880,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,3,generation,0.073050,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,4,generation,0.073370,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,5,generation,0.075280,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,6,generation,0.077770,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,7,generation,0.066780,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,8,generation,0.044540,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,9,generation,0.023150,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,10,generation,0.020120,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,11,generation,0.020850,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,12,generation,0.022380,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,13,generation,0.016270,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,14,generation,0.015530,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,15,generation,0.042520,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,16,generation,0.086400,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,17,generation,0.088180,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,18,generation,0.085310,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,19,generation,0.080090,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,20,generation,0.080900,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,21,generation,0.081240,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,22,generation,0.082830,pge_nbt2026
PG&E,2026,2026,bundled,all,12,weekend_holiday,23,generation,0.082090,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,0,total,0.094310,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,1,total,0.092450,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,2,total,0.090890,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,3,total,0.089830,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,4,total,0.091820,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,5,total,0.094050,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,6,total,0.094920,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,7,total,0.089540,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,8,total,0.077470,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,9,total,0.069260,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,10,total,0.068630,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,11,total,0.068480,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,12,total,0.067210,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,13,total,0.065550,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,14,total,0.064110,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,15,total,0.066540,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,16,total,0.082440,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,17,total,0.109450,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,18,total,0.102490,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,19,total,0.094290,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,20,total,0.093520,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,21,total,0.094520,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,22,total,0.097410,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekday,23,total,0.095870,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,0,total,0.091130,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,1,total,0.090670,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,2,total,0.091840,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,3,total,0.090670,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,4,total,0.090200,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,5,total,0.091530,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,6,total,0.093490,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,7,total,0.084730,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,8,total,0.069560,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,9,total,0.059790,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,10,total,0.058610,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,11,total,0.057980,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,12,total,0.058580,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,13,total,0.057550,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,14,total,0.056290,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,15,total,0.058620,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,16,total,0.085290,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,17,total,0.105880,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,18,total,0.099630,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,19,total,0.092800,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,20,total,0.091030,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,21,total,0.091380,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,22,total,0.094320,pge_nbt2026
PG&E,2026,2026,bundled,all,1,weekend_holiday,23,total,0.093610,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,0,total,0.093970,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,1,total,0.092360,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,2,total,0.093440,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,3,total,0.093700,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,4,total,0.094540,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,5,total,0.092270,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,6,total,0.088920,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,7,total,0.084050,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,8,total,0.064630,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,9,total,0.053980,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,10,total,0.051850,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,11,total,0.050810,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,12,total,0.046720,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,13,total,0.042590,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,14,total,0.034820,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,15,total,0.034700,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,16,total,0.067640,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,17,total,0.107690,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,18,total,0.095370,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,19,total,0.089100,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,20,total,0.088220,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,21,total,0.089360,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,22,total,0.094130,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekday,23,total,0.091410,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,0,total,0.085390,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,1,total,0.087660,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,2,total,0.090410,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,3,total,0.092110,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,4,total,0.089390,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,5,total,0.086560,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,6,total,0.081510,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,7,total,0.073890,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,8,total,0.050120,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,9,total,0.029120,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,10,total,0.031360,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,11,total,0.026970,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,12,total,0.028840,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,13,total,0.026600,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,14,total,0.030510,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,15,total,0.023680,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,16,total,0.061530,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,17,total,0.100280,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,18,total,0.103710,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,19,total,0.090290,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,20,total,0.087520,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,21,total,0.087440,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,22,total,0.089760,pge_nbt2026
PG&E,2026,2026,bundled,all,2,weekend_holiday,23,total,0.093480,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,0,total,0.081250,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,1,total,0.078190,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,2,total,0.074700,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,3,total,0.074390,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,4,total,0.075900,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,5,total,0.078990,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,6,total,0.079830,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,7,total,0.073090,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,8,total,0.052820,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,9,total,0.026350,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,10,total,0.022050,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,11,total,0.020090,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,12,total,0.019260,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,13,total,0.017420,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,14,total,0.016890,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,15,total,0.017530,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,16,total,0.025560,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,17,total,0.062130,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,18,total,0.086530,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,19,total,0.084640,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,20,total,0.080300,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,21,total,0.076670,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,22,total,0.076040,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekday,23,total,0.077400,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,0,total,0.067980,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,1,total,0.069120,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,2,total,0.068390,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,3,total,0.073090,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,4,total,0.073660,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,5,total,0.075710,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,6,total,0.074320,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,7,total,0.067660,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,8,total,0.009990,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,9,total,0.003870,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,10,total,0.004790,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,11,total,0.006810,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,12,total,0.009360,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,13,total,0.001580,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,14,total,0.000800,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,15,total,0.007210,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,16,total,0.018940,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,17,total,0.034220,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,18,total,0.075810,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,19,total,0.077080,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,20,total,0.074800,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,21,total,0.072700,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,22,total,0.073670,pge_nbt2026
PG&E,2026,2026,bundled,all,3,weekend_holiday,23,total,0.070400,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,0,total,0.077790,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,1,total,0.076750,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,2,total,0.080530,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,3,total,0.079410,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,4,total,0.077590,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,5,total,0.077510,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,6,total,0.071170,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,7,total,0.061470,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,8,total,0.017320,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,9,total,0.007110,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,10,total,0.008380,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,11,total,0.008390,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,12,total,0.008500,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,13,total,0.003910,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,14,total,0.001800,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,15,total,0.000180,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,16,total,0.001410,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,17,total,0.006970,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,18,total,0.078280,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,19,total,0.078300,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,20,total,0.074180,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,21,total,0.072640,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,22,total,0.071910,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekday,23,total,0.076400,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,0,total,0.066130,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,1,total,0.067570,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,2,total,0.072220,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,3,total,0.076760,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,4,total,0.075140,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,5,total,0.075460,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,6,total,0.068590,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,7,total,0.047800,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,8,total,0.004880,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,9,total,0.005990,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,10,total,0.006840,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,11,total,0.011030,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,12,total,0.009260,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,13,total,0.003050,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,14,total,0.000020,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,15,total,0.000020,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,16,total,0.000020,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,17,total,0.006500,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,18,total,0.073180,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,19,total,0.081480,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,20,total,0.070110,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,21,total,0.069360,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,22,total,0.068110,pge_nbt2026
PG&E,2026,2026,bundled,all,4,weekend_holiday,23,total,0.071260,pge_nbt2026
