system_to_load_kWh,batt_to_load_kWh,grid_to_load_kWh,grid_to_batt_kWh,system_to_batt_AC_kWh,system_to_batt_DC_kWh,system_to_grid_kWh,battery_soc_pct
4.860145201755047,0.0,5.139854798244953,0.0,0.0,0.0,0.0,95.00000013572544
4.133105693017647,0.0,5.866894306982353,0.0,0.0,0.0,0.0,95.00000013572544
3.1071282052069713,0.0,6.892871794793029,0.0,0.0,0.0,0.0,95.00000013572544
1.6935410652848877,0.0,8.306458934715112,0.0,0.0,0.0,0.0,95.00000013572544
0.42961451971161685,0.4515696052082852,9.118815875080099,0.0,0.0,0.0,0.0,91.56520212682885
0.0,0.8811840005392121,9.118815999460788,0.0,0.0,0.0,0.0,84.78664743400262
0.0,0.88118412646273,9.11881587353727,0.0,0.0,0.0,0.0,77.98940571877802
0.0,0.8811841253294291,9.11881587467057,0.0,0.0,0.0,0.0,71.17380503581789
0.0,0.8811841063091702,9.11881589369083,0.0,0.0,0.0,0.0,64.33714465088379
0.0,0.8811840626203943,9.118815937379606,0.0,0.0,0.0,0.0,57.47460285602607
0.0,0.8811839645358951,9.118816035464105,0.0,0.0,0.0,0.0,50.5788581971605
0.0,0.8811837195781757,9.118816280421825,0.0,0.0,0.0,0.0,43.638659882701624
0.0,0.8811829871621246,9.118817012837875,0.0,0.0,0.0,0.0,36.635588947045356
0.0,0.8811841680105077,9.118815831989492,0.0,0.0,0.0,0.0,29.53616794091395
0.0,0.8811841679853774,9.118815832014622,0.0,0.0,0.0,0.0,22.268332049164435
0.0,0.8402450201471188,9.159754979852881,0.0,0.0,0.0,0.0,15.0
0.3850158601260816,0.0,9.614984139873918,0.0,0.0,0.0,0.0,15.0
0.8811841679907487,0.0,9.11881583200925,0.0,0.6665492159354435,0.6398872472980257,0.0,20.083658363486567
0.8811841678720094,0.0,9.118815832127991,0.0,2.0470533210863784,1.9651711882429233,0.0,34.93808698523998
0.8811841679981907,0.0,9.11881583200181,0.0,3.119502564071129,2.994722461508284,0.0,56.989177792724035
0.8811841680044878,0.0,9.118815831995512,0.0,3.8904305592520707,3.7348133368819876,0.0,84.08767867384257
3.634505536376323,0.0,6.365494463623677,0.0,1.564470176654475,1.501891369588296,0.0,95.0000005311132
5.239289148138226,0.0,4.760710851861774,0.0,0.0,0.0,0.0,95.0000005311132
5.116743539192993,0.0,4.883256460807007,0.0,0.0,0.0,0.0,95.0000005311132
4.705851617289646,0.0,5.294148382710354,0.0,0.0,0.0,0.0,95.0000005311132
3.9962317490175083,0.0,6.003768250982492,0.0,0.0,0.0,0.0,95.0000005311132
2.756077050172544,0.0,7.243922949827456,0.0,0.0,0.0,0.0,95.0000005311132
1.5569450731851489,0.0,8.44305492681485,0.0,0.0,0.0,0.0,95.0000005311132
0.46498009646804234,0.4162040392043286,9.118815864327628,0.0,0.0,0.0,0.0,91.8361984049601
0.0,0.8811839866142063,9.118816013385795,0.0,0.0,0.0,0.0,85.0570697071862
0.0,0.8811841260079971,9.118815873992002,0.0,0.0,0.0,0.0,78.25913126362613
0.0,0.8811841256642335,9.118815874335766,0.0,0.0,0.0,0.0,71.44288199432624
0.0,0.8811841073847207,9.11881589261528,0.0,0.0,0.0,0.0,64.60571098338076
0.0,0.8811840648614121,9.118815935138588,0.0,0.0,0.0,0.0,57.74287774837511
0.0,0.8811839701042739,9.118816029895726,0.0,0.0,0.0,0.0,50.84717293974723
0.0,0.8811837339423146,9.118816266057685,0.0,0.0,0.0,0.0,43.907535233164396
0.0,0.8811830342980854,9.118816965701914,0.0,0.0,0.0,0.0,36.90591068435095
0.0,0.881184168010528,9.118815831989473,0.0,0.0,0.0,0.0,29.80964301943657
0.0,0.8811841679901862,9.118815832009814,0.0,0.0,0.0,0.0,22.549017747589893
0.0,0.8723663893125045,9.127633610687495,0.0,0.0,0.0,0.0,15.000000000000002
0.3578859544277369,0.0,9.642114045572264,0.0,0.0,0.0,0.0,15.000000000000002
0.8811841679914956,0.0,9.118815832008504,0.0,0.6592511650036372,0.6328811184034917,0.0,20.03061677613383
0.8811841678671617,0.0,9.118815832132839,0.0,2.052487642127947,1.970388136442829,0.0,34.927502843412555
0.8811841680106245,0.0,9.118815831989375,0.0,1.8915090402237393,1.8158486786147896,0.0,48.44573896418007
0.8811841679975263,0.0,9.118815832002474,0.0,3.916576961648545,3.759913883182603,0.0,75.81602906400148
2.457545456628413,0.0,7.542454543371587,0.0,2.761747292239745,2.651277400550155,0.0,95.00000000000459
5.370190772647566,0.0,4.629809227352434,0.0,0.0,0.0,0.0,95.00000000000459
5.24450124741192,0.0,4.75549875258808,0.0,0.0,0.0,0.0,95.00000000000459
4.783556276228605,0.0,5.216443723771395,0.0,0.0,0.0,0.0,95.00000000000459
3.7269519400853692,0.0,6.273048059914631,0.0,0.0,0.0,0.0,95.00000000000459
2.357499340999054,0.0,7.642500659000946,0.0,0.0,0.0,0.0,95.00000000000459
1.25132778495487,0.0,8.74867221504513,0.0,0.0,0.0,0.0,95.00000000000459
0.42235826992891035,0.45882585239072354,9.118815877680365,0.0,0.0,0.0,0.0,91.50800269755986
0.0,0.8811840033325642,9.118815996667436,0.0,0.0,0.0,0.0,84.72646834183763
0.0,0.8811841264828435,9.118815873517157,0.0,0.0,0.0,0.0,77.9262519636535
0.0,0.8811841252429342,9.118815874757066,0.0,0.0,0.0,0.0,71.10764508153402
0.0,0.8811841059965385,9.118815894003461,0.0,0.0,0.0,0.0,64.2679225418857
0.0,0.8811840618406677,9.118815938159333,0.0,0.0,0.0,0.0,57.40223536931346
0.0,0.8811839627783932,9.118816037221606,0.0,0.0,0.0,0.0,50.503221298724185
0.0,0.8811837146031627,9.118816285396838,0.0,0.0,0.0,0.0,43.55955915678953
0.0,0.8811829705251805,9.118817029474819,0.0,0.0,0.0,0.0,36.5526936530198
0.0,0.8811841680104568,9.118815831989544,0.0,0.0,0.0,0.0,29.448839620266977
0.0,0.8811841679844301,9.11881583201557,0.0,0.0,0.0,0.0,22.175046304278133
0.0,0.8291657796389003,9.1708342203611,0.0,0.0,0.0,0.0,15.0
0.37084596813444665,0.0,9.629154031865554,0.0,0.0,0.0,0.0,15.0
0.8811841679962416,0.0,9.118815832003758,0.0,0.6194762723382665,0.5946972214447358,0.0,19.736447727829557
0.8811841678732562,0.0,9.118815832126744,0.0,1.9684810670093233,1.8897418243289503,0.0,34.05263903609474
0.8811841679991996,0.0,9.1188158320008,0.0,3.0190637341410578,2.8983011847754154,0.0,55.43135818858277
0.8811841680058796,0.0,9.11881583199412,0.0,3.8450472153981563,3.69124532678223,0.0,82.24914826405586
3.493479807020492,0.0,6.506520192979508,0.0,1.829064701829047,1.755902113755885,0.0,95.00000009388295
5.483835937073771,0.0,4.516164062926229,0.0,0.0,0.0,0.0,95.00000009388295
5.36910056159871,0.0,4.63089943840129,0.0,0.0,0.0,0.0,95.00000009388295
4.898005641881277,0.0,5.101994358118723,0.0,0.0,0.0,0.0,95.00000009388295
4.103590907806821,0.0,5.896409092193179,0.0,0.0,0.0,0.0,95.00000009388295
3.039583908204947,0.0,6.960416091795053,0.0,0.0,0.0,0.0,95.00000009388295
1.6756489584274716,0.0,8.324351041572529,0.0,0.0,0.0,0.0,95.00000009388295
0.41421771183688916,0.4669664075810109,9.118815880582101,0.0,0.0,0.0,0.0,91.44468161642247
0.0,0.8811840062709132,9.118815993729086,0.0,0.0,0.0,0.0,84.66155159594899
0.0,0.8811841264556656,9.118815873544335,0.0,0.0,0.0,0.0,77.8597553256844
0.0,0.8811841250284914,9.118815874971508,0.0,0.0,0.0,0.0,71.03954478508786
0.0,0.8811841056682879,9.118815894331712,0.0,0.0,0.0,0.0,64.19817090777096
0.0,0.8811840610770477,9.118815938922952,0.0,0.0,0.0,0.0,57.33075996549902
0.0,0.881183961154001,9.118816038846,0.0,0.0,0.0,0.0,50.42991356942482
0.0,0.8811837100350064,9.118816289964993,0.0,0.0,0.0,0.0,43.48424853424823
0.0,0.8811829555693312,9.118817044430669,0.0,0.0,0.0,0.0,36.475089345643674
0.0,0.8811841680104497,9.11881583198955,0.0,0.0,0.0,0.0,29.368378688680718
0.0,0.8811841679826456,9.118815832017354,0.0,0.0,0.0,0.0,22.09037829555595
0.0,0.8192542287841482,9.180745771215852,0.0,0.0,0.0,0.0,15.0
0.34534561833118876,0.0,9.654654381668811,0.0,0.0,0.0,0.0,15.0
0.8811841679842042,0.0,9.118815832015796,0.0,0.7049042193893599,0.6767080506137855,0.0,20.370567039766886
0.8811841678554453,0.0,9.118815832144556,0.0,2.171569657834598,2.084706871521214,0.0,36.10125906274077
0.881184167998935,0.0,9.118815832001065,0.0,3.2794657375614875,3.148287108059028,0.0,59.25309889039861
0.8811841679983559,0.0,9.118815832001644,0.0,3.9948622646672396,3.83506777408055,0.0,87.04871765831574
4.202044750837846,0.0,5.797955249162154,0.0,1.1374727061770415,1.0919737979299597,0.0,95.00000290642147
5.587392906738932,0.0,4.412607093261068,0.0,0.0,0.0,0.0,95.00000290642147
5.493855857281298,0.0,4.506144142718702,0.0,0.0,0.0,0.0,95.00000290642147
5.006398960017748,0.0,4.993601039982252,0.0,0.0,0.0,0.0,95.00000290642147
4.204448262106907,0.0,5.795551737893093,0.0,0.0,0.0,0.0,95.00000290642147
3.1400793179318303,0.0,6.85992068206817,0.0,0.0,0.0,0.0,95.00000290642147
1.7121999602772393,0.0,8.287800039722761,0.0,0.0,0.0,0.0,95.00000290642147
0.4076408400095454,0.4735432769953977,9.118815882995056,0.0,0.0,0.0,0.0,91.39335757779756
0.0,0.8811840086497383,9.118815991350262,0.0,0.0,0.0,0.0,84.60866794808697
0.0,0.8811841265134774,9.118815873486522,0.0,0.0,0.0,0.0,77.80532277139103
0.0,0.8811841249405601,9.11881587505944,0.0,0.0,0.0,0.0,70.98354206698066
0.0,0.881184105319823,9.118815894680177,0.0,0.0,0.0,0.0,64.14055692668789
0.0,0.8811840604852963,9.118815939514704,0.0,0.0,0.0,0.0,57.27147262851857
0.0,0.8802462497430781,9.119753750256923,0.0,0.0,0.0,0.0,50.37627399279352
0.0,0.8802459977547873,9.119754002245212,0.0,0.0,0.0,0.0,43.43623066290654
0.0,0.8802452408254756,9.119754759174524,0.0,0.0,0.0,0.0,36.432647394351115
0.0,0.880246456845982,9.119753543154019,0.0,0.0,0.0,0.0,29.331421126022978
0.0,0.8802464568178232,9.119753543182178,0.0,0.0,0.0,0.0,22.058676684573662
0.0,0.8154387623421979,9.184561237657801,0.0,0.0,0.0,0.0,15.000000000000002
0.3643389044294395,0.0,9.63566109557056,0.0,0.0,0.0,0.0,15.0
0.880246456841072,0.0,9.119753543158929,0.0,0.5116379183221118,0.4911724015892273,0.0,18.933539419969904
0.8802464568380215,0.0,9.119753543161979,0.0,0.9608007713376938,0.922368740484186,0.0,26.083327438490585
0.8802464568213688,0.0,9.119753543178632,0.0,2.2115582342516977,2.12309590488163,0.0,41.98002219750804
0.8802464568385058,0.0,9.119753543161494,0.0,3.54118631091382,3.3995388584772672,0.0,66.86593466037546
0.8802464568458515,0.0,9.119753543154149,0.0,3.170680692486811,3.0438534647873383,0.0,88.97486255759902
2.63290962216303,0.0,7.36709037783697,0.0,0.8608752625836897,0.8264402520803421,0.0,95.00000100150166
5.325906057282373,0.0,4.674093942717627,0.0,0.0,0.0,0.0,95.00000100150166
4.900461797087537,0.0,5.099538202912463,0.0,0.0,0.0,0.0,95.00000100150166
4.13301057866707,0.0,5.86698942133293,0.0,0.0,0.0,0.0,95.00000100150166
2.7329784277351195,0.0,7.2670215722648805,0.0,0.0,0.0,0.0,95.00000100150166
1.5120263699137757,0.0,8.487973630086223,0.0,0.0,0.0,0.0,95.00000100150166
0.40201023111919965,0.47823617289481746,9.119753595985983,0.0,0.0,0.0,0.0,91.35649938046916
0.0,0.8802462999360029,9.119753700063997,0.0,0.0,0.0,0.0,84.57756299963121
0.0,0.8802464156273264,9.119753584372674,0.0,0.0,0.0,0.0,77.78001250956844
0.0,0.8802464139339691,9.11975358606603,0.0,0.0,0.0,0.0,70.96405247927086
0.0,0.8802463944154989,9.119753605584501,0.0,0.0,0.0,0.0,64.12691512853938
0.0,0.8802463495852746,9.119753650414726,0.0,0.0,0.0,0.0,57.26371444824405
0.0,0.8802462490604194,9.11975375093958,0.0,0.0,0.0,0.0,50.36703731422316
0.0,0.8802459969514043,9.119754003048596,0.0,0.0,0.0,0.0,43.42547620081314
0.0,0.8802452377663196,9.119754762233681,0.0,0.0,0.0,0.0,36.42030837441925
0.0,0.8802464568459475,9.119753543154053,0.0,0.0,0.0,0.0,29.31736856798828
0.0,0.8802464568170639,9.119753543182936,0.0,0.0,0.0,0.0,22.0426017503384
0.0,0.8134219206137068,9.186578079386294,0.0,0.0,0.0,0.0,15.0
0.34449641061381925,0.0,9.65550358938618,0.0,0.0,0.0,0.0,15.0
0.880246456832462,0.0,9.119753543167539,0.0,0.6145825859519091,0.5899992825138327,0.0,19.70291983194514
0.8802464567080466,0.0,9.119753543291953,0.0,1.9642258603254716,1.8856568259124526,0.0,33.99862953230879
0.8802464568345232,0.0,9.119753543165476,0.0,3.019185946777184,2.8984185089060963,0.0,55.392021598820364
0.8802464568425954,0.0,9.119753543157405,0.0,3.8207354582927433,3.6679060399610335,0.0,82.06107727662109
3.3902676524986797,0.0,6.60973234750132,0.0,1.8550713463895663,1.7808684925339835,0.0,95.00000022753142
5.466708955025359,0.0,4.533291044974641,0.0,0.0,0.0,0.0,95.00000022753142
5.334534655349593,0.0,4.665465344650407,0.0,0.0,0.0,0.0,95.00000022753142
4.88423410073734,0.0,5.11576589926266,0.0,0.0,0.0,0.0,95.00000022753142
4.1174880067719615,0.0,5.8825119932280385,0.0,0.0,0.0,0.0,95.00000022753142
3.0472400993178836,0.0,6.952759900682116,0.0,0.0,0.0,0.0,95.00000022753142
1.6649705505376662,0.0,8.335029449462334,0.0,0.0,0.0,0.0,95.00000022753142
0.4165951921541945,0.4636512172796191,9.119753590566187,0.0,0.0,0.0,0.0,91.46798722915993
0.0,0.8802462944765286,9.119753705523472,0.0,0.0,0.0,0.0,84.68798317212489
0.0,0.8802464153836164,9.119753584616383,0.0,0.0,0.0,0.0,77.88931363719145
0.0,0.8802464140380534,9.119753585961947,0.0,0.0,0.0,0.0,71.07225069476897
0.0,0.8802463947836217,9.119753605216378,0.0,0.0,0.0,0.0,64.23406144471338
0.0,0.8802463505585956,9.119753649441405,0.0,0.0,0.0,0.0,57.36989084533953
0.0,0.8802462512340906,9.119753748765909,0.0,0.0,0.0,0.0,50.472368258099735
0.0,0.8802460027442381,9.119753997255762,0.0,0.0,0.0,0.0,43.530158078712596
0.0,0.8802452567064284,9.119754743293571,0.0,0.0,0.0,0.0,36.52467683817354
0.0,0.8802464568459509,9.119753543154049,0.0,0.0,0.0,0.0,29.422075162084603
0.0,0.8802464568191013,9.119753543180899,0.0,0.0,0.0,0.0,22.1492152631936
0.0,0.825512743985814,9.174487256014187,0.0,0.0,0.0,0.0,15.0
0.3305958951031512,0.0,9.669404104896849,0.0,0.0,0.0,0.0,15.0
0.8802464568307914,0.0,9.119753543169208,0.0,0.630727868218827,0.6054987534900739,0.0,19.82391975005394
0.8802464567100996,0.0,9.1197535432899,0.0,1.9905865135697622,1.9109630530269717,0.0,34.30524857179662
0.8802464568341701,0.0,9.11975354316583,0.0,3.0389909116691434,2.9174312752023774,0.0,55.83574613899871
0.8802464568404145,0.0,9.119753543159586,0.0,3.882564433517921,3.727261856177204,0.0,82.92662175084854
3.6010431293859337,0.0,6.398956870614066,0.0,1.7298316328261976,1.6606383675131495,0.0,95.00000002684561
5.546798377681425,0.0,4.453201622318575,0.0,0.0,0.0,0.0,95.00000002684561
5.417057313157413,0.0,4.582942686842587,0.0,0.0,0.0,0.0,95.00000002684561
4.9576283694911165,0.0,5.0423716305088835,0.0,0.0,0.0,0.0,95.00000002684561
4.184286181985222,0.0,5.815713818014778,0.0,0.0,0.0,0.0,95.00000002684561
3.083410670522664,0.0,6.916589329477336,0.0,0.0,0.0,0.0,95.00000002684561
1.6657186365216157,0.0,8.334281363478384,0.0,0.0,0.0,0.0,95.00000002684561
0.4106261761721729,0.4696202310218119,9.119753592806015,0.0,0.0,0.0,0.0,91.4213147854311
0.0,0.8802462966618696,9.11975370333813,0.0,0.0,0.0,0.0,84.63976478788511
0.0,0.8802464154349074,9.119753584565093,0.0,0.0,0.0,0.0,77.83955843300913
0.0,0.8802464139692443,9.119753586030756,0.0,0.0,0.0,0.0,71.0209386103062
0.0,0.8802463945238558,9.119753605476145,0.0,0.0,0.0,0.0,64.181154140166
0.0,0.880246350073311,9.11975364992669,0.0,0.0,0.0,0.0,57.31533052156269
0.0,0.8788563423969307,9.121143657603069,0.0,0.0,0.0,0.0,50.427063999326585
0.0,0.878856093520829,9.12114390647917,0.0,0.0,0.0,0.0,43.494151572011084
0.0,0.8788553486887414,9.121144651311258,0.0,0.0,0.0,0.0,36.49803714363668
0.0,0.878856547210947,9.121143452789052,0.0,0.0,0.0,0.0,29.404931763547985
0.0,0.8788565471843226,9.121143452815677,0.0,0.0,0.0,0.0,22.141866093883415
0.0,0.8244977637843186,9.175502236215682,0.0,0.0,0.0,0.0,15.0
0.33090386754251516,0.0,9.669096132457485,0.0,0.0,0.0,0.0,15.0
0.8788565471963194,0.0,9.12114345280368,0.0,0.6246733788974317,0.5996864437415343,0.0,19.779880654811564
0.8788565470615746,0.0,9.121143452938426,0.0,2.019153435761527,1.938387298331066,0.0,34.46635865305594
0.8788565471992515,0.0,9.121143452800748,0.0,3.0974307180426432,2.9735334893209373,0.0,56.40285633484036
0.8788565472067891,0.0,9.121143452793211,0.0,3.8547188646612325,3.700530110074783,0.0,83.30360510654654
3.559333046945684,0.0,6.440666953054317,0.0,1.6751395247098642,1.6081339437214694,0.0,95.00000009060643
5.433170883990451,0.0,4.566829116009549,0.0,0.0,0.0,0.0,95.00000009060643
5.315429650657876,0.0,4.684570349342124,0.0,0.0,0.0,0.0,95.00000009060643
4.833754309932143,0.0,5.166245690067857,0.0,0.0,0.0,0.0,95.00000009060643
4.062224419653786,0.0,5.937775580346214,0.0,0.0,0.0,0.0,95.00000009060643
2.96810647187068,0.0,7.03189352812932,0.0,0.0,0.0,0.0,95.00000009060643
1.445348872971747,0.0,8.554651127028253,0.0,0.0,0.0,0.0,95.00000009060643
0.42348166472682397,0.45537483796670053,9.121143497306475,0.0,0.0,0.0,0.0,91.53023273177081
0.0,0.878856382609734,9.121143617390267,0.0,0.0,0.0,0.0,84.75838851197899
0.0,0.878856505869088,9.121143494130912,0.0,0.0,0.0,0.0,77.96789050826143
0.0,0.8788565047856793,9.121143495214321,0.0,0.0,0.0,0.0,71.15905903101984
0.0,0.8788564858636395,9.12114351413636,0.0,0.0,0.0,0.0,64.32920070055982
0.0,0.8788564424307839,9.121143557569216,0.0,0.0,0.0,0.0,57.473507997167296
0.0,0.8788563451211965,9.121143654878804,0.0,0.0,0.0,0.0,50.584682221853015
0.0,0.8788561021065384,9.121143897893461,0.0,0.0,0.0,0.0,43.651511767384875
0.0,0.8788553768471491,9.121144623152851,0.0,0.0,0.0,0.0,36.65565294237041
0.0,0.8788565472108545,9.121143452789145,0.0,0.0,0.0,0.0,29.563796681971205
0.0,0.8788565471870232,9.121143452812976,0.0,0.0,0.0,0.0,22.30435746680782
0.0,0.843000585453783,9.156999414546217,0.0,0.0,0.0,0.0,15.0
0.34656916666070897,0.0,9.653430833339291,0.0,0.0,0.0,0.0,15.0
0.8788565472072731,0.0,9.121143452792726,0.0,0.4862097656120383,0.46676137498755677,0.0,18.745835779964665
0.8788565470046688,0.0,9.121143452995332,0.0,1.955879526008353,1.877644344968019,0.0,33.01547985878675
0.8788565471960754,0.0,9.121143452803924,0.0,3.0135024927126772,2.89296239300417,0.0,54.396259578123704
0.8788565472085903,0.0,9.12114345279141,0.0,3.758713433542197,3.608364896200509,0.0,80.66868103630449
3.0365983639760494,0.0,6.963401636023951,0.0,2.054922321462707,1.9727254286041986,0.0,95.00000261040714
5.262805819473212,0.0,4.737194180526788,0.0,0.0,0.0,0.0,95.00000261040714
5.14439305865291,0.0,4.85560694134709,0.0,0.0,0.0,0.0,95.00000261040714
4.716361842195568,0.0,5.283638157804432,0.0,0.0,0.0,0.0,95.00000261040714
3.983250851783208,0.0,6.0167491482167925,0.0,0.0,0.0,0.0,95.00000261040714
2.943054536477492,0.0,7.056945463522508,0.0,0.0,0.0,0.0,95.00000261040714
1.2686850663973162,0.0,8.731314933602684,0.0,0.0,0.0,0.0,95.00000261040714
0.41640397466416756,0.46245252555325655,9.121143499782576,0.0,0.0,0.0,0.0,91.47502719852984
0.0,0.8788563852277136,9.121143614772286,0.0,0.0,0.0,0.0,84.70161201696678
0.0,0.8788565059111263,9.121143494088873,0.0,0.0,0.0,0.0,77.90955595947185
0.0,0.8788565046452866,9.121143495354714,0.0,0.0,0.0,0.0,71.09914476194574
0.0,0.8788564855038794,9.12114351449612,0.0,0.0,0.0,0.0,64.26766390465856
0.0,0.8788564418751907,9.121143558124809,0.0,0.0,0.0,0.0,57.4102838326787
0.0,0.8788563437047727,9.121143656295228,0.0,0.0,0.0,0.0,50.51967366420483
0.0,0.8788560981972088,9.12114390180279,0.0,0.0,0.0,0.0,43.58456661967061
0.0,0.8788553635997645,9.121144636400235,0.0,0.0,0.0,0.0,36.58651232721626
0.0,0.8788565472109098,9.12114345278909,0.0,0.0,0.0,0.0,29.49196120250693
0.0,0.8788565471854004,9.1211434528146,0.0,0.0,0.0,0.0,22.22863670822819
0.0,0.8341274563096129,9.165872543690387,0.0,0.0,0.0,0.0,15.0
0.17121265333401436,0.0,9.828787346665985,0.0,0.0,0.0,0.0,15.0
0.5321091159723409,0.0,9.467890884027659,0.0,0.0,0.0,0.0,15.0
0.8788565469871534,0.0,9.121143453012847,0.0,1.1744536611093064,1.127475514664934,0.0,23.808091778565316
0.8788565470540348,0.0,9.121143452945965,0.0,2.933420075337901,2.816083272324385,0.0,44.794353642441074
0.8788565472067393,0.0,9.12114345279326,0.0,3.6881054725767486,3.5405812536736785,0.0,70.68367246492065
1.5869464759673781,0.0,8.413053524032621,0.0,3.504159167967001,3.363992801248321,0.0,95.00000000021015
5.3163807935599205,0.0,4.6836192064400795,0.0,0.0,0.0,0.0,95.00000000021015
5.254615510057416,0.0,4.745384489942584,0.0,0.0,0.0,0.0,95.00000000021015
4.79771181933575,0.0,5.20228818066425,0.0,0.0,0.0,0.0,95.00000000021015
4.048235776847896,0.0,5.951764223152104,0.0,0.0,0.0,0.0,95.00000000021015
2.99704065332626,0.0,7.00295934667374,0.0,0.0,0.0,0.0,95.00000000021015
1.6546439819341066,0.0,8.345356018065893,0.0,0.0,0.0,0.0,95.00000000021015
0.4086064009402247,0.4702500964239164,9.12114350263586,0.0,0.0,0.0,0.0,91.41424236619945
0.0,0.8788563882733756,9.121143611726625,0.0,0.0,0.0,0.0,84.639239123976
0.0,0.8788565059734952,9.121143494026505,0.0,0.0,0.0,0.0,77.84560963560743
0.0,0.8788565044395534,9.121143495560446,0.0,0.0,0.0,0.0,71.03360185665065
0.0,0.8788564852537651,9.121143514746235,0.0,0.0,0.0,0.0,64.20047827894142
0.0,0.8788564411467373,9.121143558853262,0.0,0.0,0.0,0.0,57.3413854778174
0.0,0.8421026186895032,9.157897381310496,0.0,0.0,0.0,0.0,50.73976364828411
0.0,0.8421024184856345,9.157897581514366,0.0,0.0,0.0,0.0,44.09799811078571
0.0,0.8421018871581175,9.157898112841883,0.0,0.0,0.0,0.0,37.40053532847657
0.0,0.8421027762994608,9.15789722370054,0.0,0.0,0.0,0.0,30.62015916045843
0.0,0.8421027762923633,9.157897223707637,0.0,0.0,0.0,0.0,23.70188498462056
0.0,0.8421027748434677,9.157897225156532,0.0,0.0,0.0,0.0,16.50064793492514
0.2353946595573213,0.17372215049248865,9.590883189950189,0.0,0.0,0.0,0.0,15.0
0.7538213108002416,0.0,9.246178689199759,0.0,0.0,0.0,0.0,15.0
0.36421167167503565,0.0,9.635788328324963,0.0,0.0,0.0,0.0,15.0
0.8421027757329755,0.0,9.157897224267025,0.0,1.5400557740992895,1.4784535431353178,0.0,26.434995030873736
0.8421027762169175,0.0,9.157897223783083,0.0,3.0186018505197434,2.8978577764989537,0.0,47.96505619540613
0.8421027762965689,0.0,9.157897223703431,0.0,3.609423278971531,3.4650463478126694,0.0,73.28845540077765
1.9714918499696688,0.0,8.028508150030332,0.0,3.1238898507610355,2.998934256730594,0.0,95.00000000005225
5.476249023583173,0.0,4.523750976416827,0.0,0.0,0.0,0.0,95.00000000005225
4.941708123968763,0.0,5.058291876031237,0.0,0.0,0.0,0.0,95.00000000005225
4.158239790572252,0.0,5.841760209427748,0.0,0.0,0.0,0.0,95.00000000005225
3.0753669730803708,0.0,6.924633026919629,0.0,0.0,0.0,0.0,95.00000000005225
1.4159201441069313,0.0,8.58407985589307,0.0,0.0,0.0,0.0,95.00000000005225
0.42722435729691777,0.41487838687798384,9.157897255825098,0.0,0.0,0.0,0.0,91.83985519437415
0.0,0.8421026254101484,9.15789737458985,0.0,0.0,0.0,0.0,85.3499088456426
0.0,0.842102740422456,9.157897259577544,0.0,0.0,0.0,0.0,78.84254079231874
0.0,0.8421027417724375,9.157897258227562,0.0,0.0,0.0,0.0,72.31851215998216
0.0,0.8421027290243872,9.157897270975614,0.0,0.0,0.0,0.0,65.77579949017259
0.0,0.8421026996116233,9.157897300388377,0.0,0.0,0.0,0.0,59.21056414293323
0.0,0.8313041589121404,9.16869584108786,0.0,0.0,0.0,0.0,52.70227671007001
0.0,0.8313040217385756,9.168695978261425,0.0,0.0,0.0,0.0,46.15819226517306
0.0,0.8313036693399585,9.168696330660042,0.0,0.0,0.0,0.0,39.56547142493061
0.0,0.8313042877605537,9.168695712239446,0.0,0.0,0.0,0.0,32.90253651424875
0.0,0.8313042877589256,9.168695712241075,0.0,0.0,0.0,0.0,26.12853478492817
0.0,0.831304287614103,9.168695712385897,0.0,0.0,0.0,0.0,19.148489316652007
0.3290900398412681,0.4793894320666858,9.191520528092045,0.0,0.0,0.0,0.0,15.0
0.8313042877389855,0.0,9.168695712261014,0.0,0.6368490343182555,0.6113750729455252,0.0,19.87431641087252
0.8313042876157204,0.0,9.16869571238428,0.0,2.0257916523781097,1.9447599862829852,0.0,34.617132135420775
0.8313042877478751,0.0,9.168695712252125,0.0,3.121699791591195,2.996831799927547,0.0,56.737276903254866
0.8313042877519647,0.0,9.168695712248034,0.0,3.956296719840565,3.7980448510469422,0.0,84.34766659430444
3.8165252291736707,0.0,6.183474770826329,0.0,1.5235097723686737,1.4625693814739267,0.0,95.00000091985103
5.524379936021716,0.0,4.475620063978284,0.0,0.0,0.0,0.0,95.00000091985103
5.325457046743538,0.0,4.674542953256462,0.0,0.0,0.0,0.0,95.00000091985103
4.751226751543751,0.0,5.248773248456249,0.0,0.0,0.0,0.0,95.00000091985103
3.958139039194091,0.0,6.041860960805909,0.0,0.0,0.0,0.0,95.00000091985103
0.06478179127674867,0.7665222272266528,9.168695981496597,0.0,0.0,0.0,0.0,89.12431358943307
0.050040334484359475,0.78126391524042,9.168695750275221,0.0,0.0,0.0,0.0,83.09757778683546
0.0,0.8313042506368129,9.168695749363188,0.0,0.0,0.0,0.0,76.66721330027637
0.0,0.8313042524063996,9.1686957475936,0.0,0.0,0.0,0.0,70.22018708846709
0.0,0.831304236262249,9.168695763737752,0.0,0.0,0.0,0.0,63.75395433283993
0.0,0.831304201548486,9.168695798451514,0.0,0.0,0.0,0.0,57.26429227209422
0.0,0.8313041271373914,9.168695872862608,0.0,0.0,0.0,0.0,50.74494998254667
0.0,0.8313039507140069,9.168696049285993,0.0,0.0,0.0,0.0,44.18655130555263
