,Load Profile,System to Load,Battery to Load,Grid to Load,Solar + Battery to Load,Total Supply,Difference,System to Battery,Grid to Battery,Battery SOC,hour,month,day_of_year,season,tou_period,soc_bin,electricity_rate,grid_cost,battery_wear_cost
2018-08-24 17:00:00,0.6198708302533492,0.6198708302533492,0.0,0.0,0.6198708302533492,0.6198708302533492,0.0,0.0,0.0,95.00000517300316,17,8,236,Summer,Peak,80-100%,0.47,0.0,0.0
2018-08-24 18:00:00,0.6867131306478351,0.0844275758076996,0.244694886459416,0.3575906683807195,0.3291224622671156,0.6867131306478351,0.0,0.0,0.0,93.17778830037383,18,8,236,Summer,Peak,80-100%,0.47,0.16806761413893817,0.04526855399499196
2018-08-24 19:00:00,0.727856418918919,0.0,0.3702657473832969,0.3575906715356221,0.3702657473832969,0.727856418918919,0.0,0.0,0.0,90.40663740108768,19,8,236,Summer,Peak,80-100%,0.47,0.16806761562174236,0.06849916326590992
2018-08-24 20:00:00,0.7399155405405405,0.0,0.3823248735107022,0.3575906670298383,0.3823248735107022,0.7399155405405405,0.0,0.0,0.0,87.54033596401686,20,8,236,Summer,Peak,80-100%,0.47,0.168067613504024,0.07073010159947991
2018-08-24 21:00:00,0.7449138513513512,0.0,0.3873231854819184,0.3575906658694328,0.3873231854819184,0.7449138513513512,0.0,0.0,0.0,84.63251403849927,21,8,236,Summer,Peak,80-100%,0.47,0.1680676129586334,0.0716547893141549
2018-08-24 22:00:00,0.7973597972972973,0.0,0.4397691301563227,0.3575906671409746,0.4397691301563227,0.7973597972972973,0.0,0.0,0.0,81.32574714117801,22,8,236,Summer,Off-Peak,80-100%,0.27,0.09654948012806315,0.08135728907891969
2018-08-24 23:00:00,0.8010338107865231,0.0,0.4434431446513668,0.3575906661351563,0.4434431446513668,0.8010338107865231,0.0,0.0,0.0,77.98701388300388,23,8,236,Summer,Off-Peak,60-80%,0.27,0.0965494798564922,0.08203698176050286
2018-08-25 00:00:00,0.632552706148636,0.0,0.2749620423471048,0.3575906638015312,0.2749620423471048,0.632552706148636,0.0,0.0,0.0,75.9165964377838,0,8,237,Summer,Off-Peak,60-80%,0.27,0.09654947922641344,0.05086797783421439
2018-08-25 01:00:00,0.5306487955683669,0.0,0.1730581317699837,0.3575906637983831,0.1730581317699837,0.5306487955683669,0.0,0.0,0.0,74.61339040245947,1,8,237,Summer,Off-Peak,60-80%,0.27,0.09654947922556345,0.032015754377446984
2018-08-25 02:00:00,0.4551488833457875,0.0,0.0975582195491569,0.3575906637966305,0.0975582195491569,0.4551488833457875,0.0,0.0,0.0,73.87875093789961,2,8,237,Summer,Off-Peak,60-80%,0.27,0.09654947922509025,0.018048270616594028
2018-08-25 03:00:00,0.4194337203987038,0.0,0.0618430566021852,0.3575906637965185,0.0618430566021852,0.4194337203987038,0.0,0.0,0.0,73.41303942480533,3,8,237,Summer,Off-Peak,60-80%,0.27,0.09654947922506,0.011440965471404262
2018-08-25 04:00:00,0.4142936209367181,0.0,0.0567029571395874,0.3575906637971306,0.0567029571395874,0.4142936209367182,-5.551115123125783e-17,0.0,0.0,72.9859724139924,4,8,237,Summer,Off-Peak,60-80%,0.27,0.09654947922522528,0.010490047070823669
2018-08-25 05:00:00,0.4206759524298109,0.0,0.0630852886320144,0.3575906637977964,0.0630852886320144,0.4206759524298109,0.0,0.0,0.0,72.51073321782826,5,8,237,Summer,Off-Peak,60-80%,0.27,0.09654947922540504,0.011670778396922665
2018-08-25 06:00:00,0.4479223759008154,0.0004640895688741,0.0898676225259922,0.357590663805949,0.0903317120948663,0.4479223759008153,5.551115123125783e-17,0.0,0.0,71.83347527984527,6,8,237,Summer,Off-Peak,60-80%,0.27,0.09654947922760623,0.01662551016730856
2018-08-25 07:00:00,0.4751377097594112,0.117547045962619,0.0,0.3575906637967921,0.117547045962619,0.4751377097594111,5.551115123125783e-17,0.0127155774476778,0.0,71.92174906674789,7,8,237,Summer,Mid-Peak,60-80%,0.37,0.1323085456048131,0.0
2018-08-25 08:00:00,0.5102068295879582,0.1526161532266519,0.0,0.3575906763613062,0.1526161532266519,0.5102068295879582,0.0,0.4671912245376473,0.0,75.1553768251966,8,8,237,Summer,Mid-Peak,60-80%,0.37,0.1323085502536833,0.0
2018-08-25 09:00:00,0.5700762570807223,0.2124849129128927,0.0,0.3575913441678295,0.2124849129128927,0.5700762570807223,0.0,1.3672203010981745,0.0,84.55225462272327,9,8,237,Summer,Mid-Peak,80-100%,0.37,0.1323087973420969,0.0
2018-08-25 10:00:00,0.6720244169554904,0.3144335337439568,0.0,0.3575908832115336,0.3144335337439568,0.6720244169554904,0.0,1.1561538510981828,0.0,92.46884677362488,10,8,237,Summer,Mid-Peak,80-100%,0.37,0.13230862678826744,0.0
2018-08-25 11:00:00,0.7001932040127229,0.7001932040127229,0.0,0.0,0.7001932040127229,0.7001932040127229,0.0,0.3694598496120144,0.0,95.00000000319936,11,8,237,Summer,Mid-Peak,80-100%,0.37,0.0,0.0
2018-08-25 12:00:00,0.7168288756666017,0.7168288756666017,0.0,0.0,0.7168288756666017,0.7168288756666017,0.0,0.0,0.0,95.00000000319936,12,8,237,Summer,Mid-Peak,80-100%,0.37,0.0,0.0
2018-08-25 13:00:00,0.7118045886441311,0.7118045886441311,0.0,0.0,0.7118045886441311,0.7118045886441311,0.0,0.0,0.0,95.00000000319936,13,8,237,Summer,Mid-Peak,80-100%,0.37,0.0,0.0
2018-08-25 14:00:00,0.6842853063273605,0.6842853063273605,0.0,0.0,0.6842853063273605,0.6842853063273605,0.0,0.0,0.0,95.00000000319936,14,8,237,Summer,Mid-Peak,80-100%,0.37,0.0,0.0
2018-08-25 15:00:00,0.6758522001097036,0.6758522001097036,0.0,0.0,0.6758522001097036,0.6758522001097036,0.0,0.0,0.0,95.00000000319936,15,8,237,Summer,Mid-Peak,80-100%,0.37,0.0,0.0
2018-08-25 16:00:00,0.662594715883059,0.662594715883059,0.0,0.0,0.662594715883059,0.662594715883059,0.0,0.0,0.0,95.00000000319936,16,8,237,Summer,Peak,80-100%,0.47,0.0,0.0
2018-08-25 17:00:00,0.6312398648648648,0.320986259788441,0.0,0.3102536050764238,0.320986259788441,0.6312398648648648,0.0,0.0,0.0,95.00000000319936,17,8,237,Summer,Peak,80-100%,0.47,0.14581919438591917,0.0
2018-08-25 18:00:00,0.6838935810810809,0.081960210024395,0.2443427026761676,0.3575906683805182,0.3263029127005626,0.6838935810810809,0.0,0.0,0.0,93.18062181822116,18,8,237,Summer,Peak,80-100%,0.47,0.16806761413884352,0.045203399995091
