timestamp,soc,load,solar,battery_out,grid_in,hour,tou_period,season,has_grid_purchase,has_battery_capacity,no_solar_available,battery_not_discharging,electricity_rate,actual_grid_cost,battery_alternative_cost,economic_savings_from_grid
2018-06-06 21:00:00,86.68029362850838,0.7361487381782866,0.0,0.3472088582723039,0.3889398799059827,21,Peak,Summer,True,True,True,False,0.47,0.18280174355581186,0.07994875309178533,-0.10285299046402653
2018-06-06 22:00:00,83.61762541142207,0.7983699297564553,0.0,0.4094300486366062,0.388939881119849,22,Off-Peak,Summer,True,True,True,False,0.27,0.10501376790235924,0.07994875334130229,-0.025065014561056947
2018-06-06 23:00:00,80.41422104167026,0.8166043053293227,0.0,0.4276644249979625,0.3889398803313602,23,Off-Peak,Summer,True,True,True,False,0.27,0.10501376768946726,0.07994875317922402,-0.025065014510243233
2018-06-07 00:00:00,78.23518688720802,0.6797692401220119,0.0,0.2908293620831814,0.3889398780388304,0,Off-Peak,Summer,True,True,True,False,0.27,0.10501376707048421,0.0799487527079818,-0.025065014362502414
2018-06-07 01:00:00,77.16192702781221,0.532213379341484,0.0,0.1432735013395764,0.3889398780019076,1,Off-Peak,Summer,True,True,True,False,0.27,0.10501376706051506,0.07994875270039212,-0.025065014360122942
2018-06-07 02:00:00,76.63954230931444,0.4586822232217076,0.0,0.0697423452246336,0.3889398779970739,2,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705920996,0.07994875269939852,-0.02506501435981144
2018-06-07 03:00:00,76.18184679577601,0.4500372303297474,0.0,0.0610973523324358,0.3889398779973115,3,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705927411,0.07994875269944736,-0.02506501435982675
2018-06-07 04:00:00,75.6142426603527,0.4646878031289249,0.0,0.0757479251294195,0.3889398779995053,4,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705986644,0.07994875269989832,-0.02506501435996812
2018-06-07 19:00:00,91.19662500033488,0.7806165958926132,0.0,0.3916767015998451,0.3889398942927681,19,Peak,Summer,True,True,True,False,0.47,0.182801750317601,0.079948756049069,-0.10285299426853199
2018-06-07 20:00:00,88.69684665957534,0.7240198379513874,0.0,0.3350799583738953,0.388939879577492,20,Peak,Summer,True,True,True,False,0.47,0.18280174340142122,0.07994875302426224,-0.10285299037715898
2018-06-07 21:00:00,85.99849148546154,0.7501019735390985,0.0,0.3611620934419718,0.3889398800971266,21,Peak,Summer,True,True,True,False,0.47,0.1828017436456495,0.07994875313107601,-0.10285299051457349
2018-06-07 22:00:00,83.24647439183418,0.7568320274427656,0.0,0.3678921480147412,0.3889398794280244,22,Off-Peak,Summer,True,True,True,False,0.27,0.10501376744556659,0.07994875299353835,-0.025065014452028245
2018-06-07 23:00:00,80.3711359559513,0.7728537221984775,0.0,0.383913842722578,0.3889398794758994,23,Off-Peak,Summer,True,True,True,False,0.27,0.10501376745849285,0.07994875300337932,-0.025065014455113527
2018-06-08 00:00:00,78.55001063630164,0.6320671887922836,0.0,0.2431273107901396,0.388939878002144,0,Off-Peak,Summer,True,True,True,False,0.27,0.1050137670605789,0.07994875270044072,-0.02506501436013818
2018-06-08 01:00:00,77.72730344656638,0.4988003937738693,0.0,0.1098605157724876,0.3889398780013817,1,Off-Peak,Summer,True,True,True,False,0.27,0.10501376706037306,0.07994875270028401,-0.025065014360089052
2018-06-08 02:00:00,77.27910466038205,0.4487923959450716,0.0,0.0598525179484003,0.3889398779966712,2,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705910123,0.07994875269931574,-0.02506501435978549
2018-06-08 03:00:00,76.96180836996042,0.4313095994278645,0.0,0.0423697214311334,0.388939877996731,3,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705911739,0.07994875269932804,-0.025065014359789348
2018-06-08 04:00:00,76.43386771053476,0.4594153909443719,0.0,0.0704755129446375,0.3889398779997344,4,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705992829,0.0799487526999454,-0.025065014359982887
2018-06-08 19:00:00,92.06707512949733,0.7251993243243243,0.0,0.3362594347497193,0.3889398895746049,19,Peak,Summer,True,True,True,False,0.47,0.1828017481000643,0.07994875507922435,-0.10285299302083996
2018-06-08 20:00:00,89.26212915385237,0.7649706062860661,0.0,0.3760307235571851,0.3889398827288809,20,Peak,Summer,True,True,True,False,0.47,0.18280174488257403,0.07994875367204775,-0.10285299121052628
2018-06-08 21:00:00,86.42388902787424,0.7688573794007222,0.0,0.3799174989682746,0.3889398804324475,21,Peak,Summer,True,True,True,False,0.47,0.18280174380325032,0.07994875320000308,-0.10285299060324724
2018-06-08 22:00:00,83.75093001655166,0.7463400387288212,0.0,0.3574001596486615,0.3889398790801596,22,Off-Peak,Summer,True,True,True,False,0.27,0.1050137673516431,0.0799487529220328,-0.025065014429610302
2018-06-08 23:00:00,80.82599146309116,0.7795193140156798,0.0,0.3905794342007482,0.3889398798149315,23,Off-Peak,Summer,True,True,True,False,0.27,0.10501376755003151,0.07994875307306926,-0.025065014476962258
2018-06-09 00:00:00,78.77989886500998,0.6620807686121833,0.0,0.2731408905669023,0.388939878045281,0,Off-Peak,Summer,True,True,True,False,0.27,0.10501376707222589,0.07994875270930776,-0.025065014362918123
2018-06-09 01:00:00,77.81753672951635,0.5174388492485953,0.0,0.1284989712446059,0.3889398780039893,1,Off-Peak,Summer,True,True,True,False,0.27,0.10501376706107712,0.07994875270082002,-0.0250650143602571
2018-06-09 02:00:00,77.49496110176783,0.4320214977015277,0.0,0.0430816197041184,0.3889398779974092,2,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705930049,0.07994875269946744,-0.02506501435983305
2018-06-09 03:00:00,77.24945402611907,0.4217269314042566,0.0,0.0327870534075344,0.3889398779967222,3,Off-Peak,Summer,True,True,True,False,0.27,0.105013767059115,0.07994875269932622,-0.02506501435978878
2018-06-09 04:00:00,76.88604266328795,0.4374630088795622,0.0,0.0485231308821434,0.3889398779974188,4,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705930308,0.07994875269946941,-0.025065014359833673
2018-06-09 19:00:00,91.21663720815302,0.7532553732601855,0.0,0.3643154840942467,0.3889398891659388,19,Peak,Summer,True,True,True,False,0.47,0.18280174790799122,0.07994875499522075,-0.10285299291277047
2018-06-09 20:00:00,88.49062186499556,0.7542307122043642,0.0,0.3652908312037802,0.388939881000584,20,Peak,Summer,True,True,True,False,0.47,0.18280174407027447,0.0799487533167867,-0.10285299075348776
2018-06-09 21:00:00,85.85076614670568,0.7422324272257889,0.0,0.3532925477430754,0.3889398794827134,21,Peak,Summer,True,True,True,False,0.47,0.1828017433568753,0.07994875300477998,-0.10285299035209532
2018-06-09 22:00:00,82.94620592745954,0.7771144540840105,0.0,0.3881745740333651,0.3889398800506453,22,Off-Peak,Summer,True,True,True,False,0.27,0.10501376761367423,0.07994875312152153,-0.025065014492152704
2018-06-09 23:00:00,79.94797029871873,0.7891403764982493,0.0,0.4002004968317575,0.3889398796664918,23,Off-Peak,Summer,True,True,True,False,0.27,0.1050137675099528,0.07994875304255664,-0.02506501446739616
2018-06-10 00:00:00,77.87871751821007,0.665064168292791,0.0,0.2761242902539461,0.3889398780388449,0,Off-Peak,Summer,True,True,True,False,0.27,0.10501376707048812,0.07994875270798478,-0.025065014362503343
2018-06-10 01:00:00,77.10467138321019,0.4922729008569991,0.0,0.1033330228484267,0.3889398780085724,1,Off-Peak,Summer,True,True,True,False,0.27,0.10501376706231455,0.0799487527017621,-0.025065014360552446
2018-06-10 02:00:00,76.71180226713211,0.4413899612679701,0.0,0.0524500832712964,0.3889398779966736,2,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705910188,0.07994875269931624,-0.025065014359785642
2018-06-10 03:00:00,76.38564809090308,0.4324793535209679,0.0,0.0435394755241791,0.3889398779967888,3,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705913298,0.07994875269933992,-0.025065014359793067
